profile_id,name,approach_family,range_band,n,speed_mps,base_bearing_rad,spread_doctrine,spread_deg,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,u_pos_x,u_pos_y,range_to_centroid_m,bearing_error_deg,severity,flag_count,suggested_label,flags,source,generator_version,mode,seed,convoy_profile
D000041,dataset_000041_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.066938546608572,uniform_divergent,5.0,1.8,3.0,1.7,1448.6207362579166,2856.6384387607895,3202.9494543814003,1.5369798728299466,1.844375847395936,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000042,dataset_000042_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-1.0407134118580355,uniform_divergent,5.0,0.5,2.5,1.2,-688.8641766566261,998.6236010176996,1213.1706188291773,4.226927242308679,5.072312690770414,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000043,dataset_000043_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.8500764992699913,uniform_divergent,4.0,1.5,2.0,1.1,-1398.6527415356886,1489.2304852593586,2043.0459930288214,1.909316646138463,2.2911799753661555,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000044,dataset_000044_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,-3.1014706565479835,uniform_divergent,5.0,1.9,2.0,1.1,3284.6267267187654,-23.89916680616793,3284.7136715472266,2.7157017166946984,3.258842060033638,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000045,dataset_000045_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.316363177471295,uniform_divergent,5.5,0.5,2.0,2.0,1495.468000479069,-1864.089291507141,2389.8228861504485,3.979460597751166,4.7753527173013985,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000046,dataset_000046_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.7787487863234768,uniform_divergent,4.5,0.5,1.5,1.4,-866.6464962155644,-900.9595996179197,1250.1217338909025,1.4930780592262198,1.7916936710714637,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000047,dataset_000047_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,3.0659370775682655,uniform_divergent,6.000000000000001,2.5,1.5,2.0,3283.3010070650575,-194.30108322037285,3289.0452131180914,0.9480123504159262,1.1376148204991114,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000048,dataset_000048_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.176287577197179,uniform_divergent,8.0,1.4,2.5,1.3,2127.7514286380433,-2394.187141728613,3203.0389026188645,6.9358988412365,8.3230786094838,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000049,dataset_000049_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.8517972251718967,uniform_divergent,6.5,2.1,2.0,1.9,-1493.0752332912286,-1905.8074692757968,2421.0278317720913,3.1192417420829326,3.743090090499519,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000050,dataset_000050_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9727779917469951,uniform_divergent,8.0,1.5,2.5,1.1,-1480.9770175525532,-2782.9542717124755,3152.4795645589156,6.243803468192018,7.492564161830422,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000051,dataset_000051_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.03087098420605,uniform_divergent,6.5,0.8,2.0,1.8,2024.7414348212264,-265.51248428394473,2042.076089961525,1.1269132360667358,1.3522958832800829,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000052,dataset_000052_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9862774335706063,uniform_divergent,3.5,0.8,2.0,1.5,-1551.0697785607526,-2699.8101874723206,3113.646175522169,3.6126381495506257,4.335165779460751,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000053,dataset_000053_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.9047470480433015,uniform_divergent,7.0,2.1,3.0,1.2,-678.4708675694036,-738.6579777652181,1002.9647682030414,4.406230539968044,5.287476647961653,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000054,dataset_000054_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.1891217390025408,uniform_divergent,6.000000000000001,0.7,1.5,1.9,-513.2167730570707,-997.7350772891092,1121.9923086190108,5.352122502545315,6.422547003054378,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000055,dataset_000055_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.1186803316923454,uniform_divergent,4.5,1.4,3.0,1.5,-2978.4152149258966,-507.8172676685131,3021.3962947359933,2.8759568885116273,3.4511482662139525,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000056,dataset_000056_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.179749327922728,uniform_divergent,8.0,1.7,1.5,2.0,1522.088052741273,-2865.5271394160827,3244.6876316569887,6.91444378243018,8.297332538916216,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000057,dataset_000057_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.1150717548223759,uniform_divergent,3.5,0.6,3.0,1.0,-618.8651485819651,-1092.299604381511,1255.4331913173967,3.4235333054055537,4.108239966486664,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000058,dataset_000058_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.08604501718614524,uniform_divergent,4.5,1.4,2.5,1.6,-2143.2678200751284,310.8786869481652,2165.6967716114386,3.323116183369565,3.9877394200434777,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000059,dataset_000059_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-1.0184531501478824,uniform_divergent,8.0,0.8,1.5,1.8,-852.6906058680075,1074.7502929752118,1371.921813218907,6.781018800998616,8.137222561198339,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000060,dataset_000060_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.0348781044557473,uniform_divergent,7.0,0.7,2.0,1.5,-489.3816692969553,-952.8519122417664,1071.1774759145496,3.5209662784443188,4.225159534133183,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000061,dataset_000061_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.09053852849287419,uniform_divergent,4.0,2.0,1.5,1.2,-2918.4136687891514,-493.21969611456933,2959.7979679043474,4.405022739779683,5.286027287735619,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000062,dataset_000062_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.9743843883457175,uniform_divergent,4.5,2.4,2.0,1.1,1992.4855778499323,268.4618068477906,2010.4901192684233,1.906671882088242,2.2880062585058902,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000063,dataset_000063_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,-3.1090786690752816,uniform_divergent,4.0,0.8,1.5,1.8,3096.921653331013,41.58032940102098,3097.200776614844,1.0936875741595398,1.3124250889914477,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000064,dataset_000064_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.1436682182486917,uniform_divergent,7.0,2.1,3.0,1.6,-1030.1146490994477,-1872.3926030021084,2137.051765883618,4.34517326169429,5.214207914033148,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000065,dataset_000065_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-1.9473954901825898,uniform_divergent,6.000000000000001,2.2,3.0,1.9,1418.0955178310176,2829.314599024109,3164.808998651163,5.043182702471942,6.05181924296633,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000066,dataset_000066_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.0618048379699443,uniform_divergent,4.5,2.0,1.5,1.2,-929.6807094492688,-1764.0817240091578,1994.0638280920743,1.3735885024959669,1.6483062029951603,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000067,dataset_000067_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,3.02654153022639,uniform_divergent,6.000000000000001,1.7,2.0,1.6,2995.2449443117566,-363.7544554415607,3017.25199151127,0.33237491403198,0.39884989683837596,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000068,dataset_000068_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.207506047160691,uniform_divergent,6.5,2.5,3.0,1.4,1673.9058749258174,-2852.3762763781665,3307.2664392449756,6.0744045418553645,7.289285450226437,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000069,dataset_000069_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8878437963857579,uniform_divergent,3.5,1.5,2.5,1.8,-677.6326872593581,789.7304352093424,1040.60569820575,1.501133447528735,1.8013601370344818,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000070,dataset_000070_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.3738612542362665,uniform_divergent,7.0,1.4,1.5,1.5,2092.346400987951,2269.380177588601,3086.7458353676125,3.3364766059667894,4.003771927160147,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000071,dataset_000071_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.8647332314606362,uniform_divergent,6.000000000000001,0.5,1.5,1.3,-1565.438816764323,-1575.9897711529086,2221.3379859470015,4.353128907550756,5.2237546890609075,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000072,dataset_000072_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.3627615521453724,uniform_divergent,5.0,2.4,2.0,1.8,1548.2130818278931,1715.390007084285,2310.7415742890084,3.308658133330312,3.9703897599963742,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000073,dataset_000073_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.2195877625618574,uniform_divergent,7.0,1.3,2.5,1.3,1529.435231800953,1824.455851272152,2380.7165479147716,2.7999800660938106,3.3599760793125726,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000074,dataset_000074_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.073749153348188,uniform_divergent,6.000000000000001,1.3,2.0,1.3,651.2869458961048,-1026.0184248343796,1215.2730121229126,3.589129825860128,4.306955791032154,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000075,dataset_000075_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.1054610795204147,uniform_divergent,3.5,0.5,2.0,1.1,2164.337626923376,-213.5897610742237,2174.851247637883,3.5658539125123805,4.279024695014856,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000076,dataset_000076_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.206499607468541,uniform_divergent,4.5,2.0,2.0,1.6,1469.6360954306501,-1745.4565233336587,2281.7643892042556,3.6735279881578093,4.408233585789371,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000077,dataset_000077_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.844014026971802,uniform_divergent,5.5,2.3,3.0,2.0,-755.5977914323227,-857.9096151395221,1143.2134228420548,0.2698020229597518,0.32376242755170215,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000078,dataset_000078_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9838138946335585,uniform_divergent,5.5,1.5,2.5,1.2,-1603.6857146899808,-2857.187480029853,3276.481064730888,4.32693613800631,5.192323365607572,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000079,dataset_000079_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.9460116099369396,uniform_divergent,6.5,1.1,2.5,1.9,2254.8629943936235,358.2313144920592,2283.141869917086,2.178800189623683,2.614560227548419,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000080,dataset_000080_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.0593131164694585,uniform_divergent,3.5,1.7,1.5,1.3,2256.029294164224,0.6638933342846973,2256.0293918478737,4.697409494287583,5.636891393145099,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000081,dataset_000081_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.323549593761626,uniform_divergent,3.5,2.2,2.5,1.7,2164.514030795742,-2312.980340565272,3167.806661611954,0.028722706636894937,0.034467247964273924,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000082,dataset_000082_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.1354359168260917,uniform_divergent,4.0,2.0,3.0,1.7,1399.36948507773,-1866.91089146627,2333.150495026434,4.502446721670302,5.402936066004362,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000083,dataset_000083_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.7686903822909841,uniform_divergent,6.000000000000001,2.3,3.0,1.3,-2011.4030033218146,-2240.088970946151,3010.6046966559065,4.036234085019048,4.843480902022858,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000084,dataset_000084_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2448251033956326,uniform_divergent,4.0,0.5,2.5,1.3,629.4527386180903,-906.0690361162193,1103.2551148136085,3.831014995507361,4.597217994608833,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000085,dataset_000085_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.038030669643587,uniform_divergent,7.0,1.4,1.5,1.8,-596.3839959533329,-1073.817381274332,1228.3149591843817,1.478008746747697,1.7736104960972363,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000086,dataset_000086_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.1310842815635027,uniform_divergent,6.000000000000001,0.5,1.5,1.1,1361.5888901587455,-1886.6562780804663,2326.6706293380166,3.715630199637891,4.458756239565469,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000087,dataset_000087_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.9788894217904875,uniform_divergent,6.000000000000001,1.4,2.0,1.7,-599.744327765697,795.7597895129577,996.4571748413649,3.0906553942332446,3.7087864730798934,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000088,dataset_000088_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.122230827713569,uniform_divergent,4.0,2.5,2.5,1.8,1678.116965021891,2669.3044704704184,3152.9768321964634,0.5615555342983092,0.673866641157971,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000089,dataset_000089_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.12835601876193165,uniform_divergent,7.0,1.0,3.0,2.0,-2994.5045732418084,212.34993315189422,3002.0243392210728,3.298020561268725,3.95762467352247,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000090,dataset_000090_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.9930314642074448,uniform_divergent,5.0,1.7,2.0,1.6,-612.5344130209864,-955.2383956051899,1134.7593575614794,0.4339842832771982,0.5207811399326377,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000091,dataset_000091_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-1.929826575566847,uniform_divergent,8.0,1.7,2.0,1.6,463.2991638639476,948.7210117361072,1055.801910088543,5.457225842872217,6.54867101144666,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000092,dataset_000092_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.10629657369333508,uniform_divergent,4.5,0.9,2.0,1.0,-3232.591269192479,177.84889711412714,3237.4799681023746,2.9412527097040195,3.5295032516448233,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000093,dataset_000093_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.19268455548396374,uniform_divergent,6.5,2.3,3.0,1.7,-2082.4157005654656,316.1731180400453,2106.281223040438,2.4067313457357367,2.8880776148828837,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000094,dataset_000094_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.9995210037517889,uniform_divergent,7.0,2.1,2.0,1.0,-902.1713599460006,-1771.3415708950486,1987.8541504566563,5.741224862665642,6.88946983519877,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000095,dataset_000095_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.3715785677205843,uniform_divergent,6.000000000000001,1.4,2.0,2.0,691.0335124262184,-706.9586015327341,988.5938395404028,1.5340936988815062,1.8409124386578073,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000096,dataset_000096_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.0950217248726343,uniform_divergent,6.5,2.1,1.5,1.0,-1963.8100117920585,252.62757126492912,1979.9925384147139,1.8860153689777037,2.2632184427732445,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000097,dataset_000097_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.2650378042058636,uniform_divergent,8.0,0.7,2.0,1.4,2116.865331538352,-2347.263004381656,3160.8167367956935,2.268428134926055,2.722113761911266,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000098,dataset_000098_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,3.1084830344002867,uniform_divergent,6.5,0.6,3.0,1.0,3292.2936325743826,-235.59675199379555,3300.712528021768,2.1960711497143337,2.6352853796572004,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000099,dataset_000099_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.246287058574266,uniform_divergent,4.0,2.4,2.0,1.1,869.8102844163037,-1063.3852099040696,1373.8114992673097,0.5791450679446304,0.6949740815335564,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000100,dataset_000100_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.1193594289641586,uniform_divergent,5.0,2.3,2.0,1.8,-1435.4463765556225,2804.7698006716273,3150.7522807618857,1.2373741525261432,1.4848489830313718,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000101,dataset_000101_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.0348893622569233,uniform_divergent,7.0,1.2,3.0,1.0,632.9180520540233,1104.3300370664106,1272.8433098315595,3.22748502762287,3.872982033147444,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000102,dataset_000102_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.091734565739858,uniform_divergent,8.0,2.2,3.0,1.3,1521.411668814584,-2652.5197870597135,3057.867669921065,0.010177680209033854,0.012213216250840625,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000103,dataset_000103_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9630694240063434,uniform_divergent,4.0,1.3,1.5,1.5,-1238.5029608180378,1968.6539014917867,2325.830554407152,2.6457133926229703,3.1748560711475644,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000104,dataset_000104_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.8843126422172309,uniform_divergent,4.5,0.9,3.0,1.8,-2038.8039352384349,-2698.8857451488648,3382.411233382403,2.264331420764752,2.717197704917702,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000105,dataset_000105_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.761830299122695,uniform_divergent,8.0,0.9,2.0,1.0,-1968.4242278788206,2322.5502024739317,3044.492303145474,6.068159615326014,7.281791538391216,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000106,dataset_000106_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.3114526265104414,uniform_divergent,7.0,2.4,2.5,1.0,1974.546186950702,2310.0338395025483,3038.9289205324367,1.9136718437223503,2.2964062124668203,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000107,dataset_000107_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.8195899327437876,uniform_divergent,6.000000000000001,0.8,1.5,1.9,-805.8167187181017,-873.1263697365247,1188.1457156825886,0.33674235639537253,0.40409082767444704,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000108,dataset_000108_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.1704341235801956,uniform_divergent,7.0,1.6,2.5,1.2,1685.8775537367897,-2586.5222717953466,3087.4391635604584,1.260680850305559,1.5128170203666709,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000109,dataset_000109_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.2439962421530706,uniform_divergent,4.5,2.0,3.0,2.0,1901.0191427174636,-2734.094495597477,3330.037010580312,3.76057894917669,4.512694739012027,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000110,dataset_000110_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.9697702304727838,uniform_divergent,7.0,1.0,3.0,1.8,-898.2766021217138,1074.1412161839726,1400.2429097212082,5.468611355461305,6.562333626553566,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000111,dataset_000111_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.0151652099541624,uniform_divergent,4.0,0.5,2.0,1.6,-977.1254477522995,-1731.0787292260566,1987.8148071246553,2.3923092804432966,2.870771136531956,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000112,dataset_000112_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2818702679153824,uniform_divergent,4.0,2.5,3.0,1.6,707.6237583222601,-941.8673491028857,1178.0685407259705,3.824043676397469,4.588852411676962,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
